Date,minus_2inch_pct,minus_4inch_pct,minus_8inch_pct,minus_20inch_pct,minus_40inch_pct,site
2010-09-14,14.9,,30.4,18.3,,485:CO:SNTL
2010-09-15,13.7,,30.4,17.1,,485:CO:SNTL
2010-09-16,13.0,,29.9,17.4,,485:CO:SNTL
2010-09-17,14.1,,29.4,16.9,,485:CO:SNTL
2010-09-18,11.6,,29.1,16.1,,485:CO:SNTL
2010-09-19,13.1,,28.5,16.1,,485:CO:SNTL
2010-09-20,12.6,,28.6,15.6,,485:CO:SNTL
2010-09-21,12.9,,27.5,16.4,,485:CO:SNTL
2010-09-22,12.4,,27.5,14.5,,485:CO:SNTL
2010-09-23,11.7,,28.3,15.5,,485:CO:SNTL
2010-09-24,15.9,,28.1,15.6,,485:CO:SNTL
2010-09-25,15.5,,27.8,16.3,,485:CO:SNTL
2010-09-26,14.4,,27.8,15.5,,485:CO:SNTL
2010-09-27,15.8,,28.1,16.3,,485:CO:SNTL
2010-09-28,16.1,,28.1,15.0,,485:CO:SNTL
2010-09-29,13.2,,27.6,14.7,,485:CO:SNTL
2010-09-30,14.2,,28.0,15.3,,485:CO:SNTL
2010-10-01,14.4,,27.8,15.9,,485:CO:SNTL
2010-10-02,14.3,,27.2,15.4,,485:CO:SNTL
2010-10-03,14.4,,27.4,15.9,,485:CO:SNTL
2010-10-04,12.2,,27.0,13.7,,485:CO:SNTL
2010-10-05,13.5,,26.7,14.3,,485:CO:SNTL
2010-10-06,11.6,,26.3,13.9,,485:CO:SNTL
2010-10-07,12.6,,26.3,15.0,,485:CO:SNTL
2010-10-08,11.1,,26.0,12.8,,485:CO:SNTL
2010-10-09,15.2,,25.7,14.5,,485:CO:SNTL
2010-10-10,14.4,,26.4,13.1,,485:CO:SNTL
2010-10-11,14.8,,26.2,13.3,,485:CO:SNTL
2010-10-12,17.2,,26.3,13.6,,485:CO:SNTL
2010-10-13,19.7,,26.5,12.9,,485:CO:SNTL
2010-10-14,20.8,,26.3,14.5,,485:CO:SNTL
2010-10-15,19.4,,26.6,12.5,,485:CO:SNTL
2010-10-16,19.5,,26.6,12.8,,485:CO:SNTL
2010-10-17,16.7,,26.2,14.6,,485:CO:SNTL
2010-10-18,18.2,,26.3,14.8,,485:CO:SNTL
2010-10-19,18.2,,26.2,13.9,,485:CO:SNTL
2010-10-20,19.1,,26.6,14.3,,485:CO:SNTL
2010-10-21,17.1,,26.3,12.6,,485:CO:SNTL
2010-10-22,15.8,,26.1,13.3,,485:CO:SNTL
2010-10-23,19.9,,26.7,12.6,,485:CO:SNTL
2010-10-24,21.7,,26.2,13.1,,485:CO:SNTL
2010-10-25,22.6,,26.1,13.5,,485:CO:SNTL
2010-10-26,23.0,,26.6,13.3,,485:CO:SNTL
2010-10-27,23.3,,26.6,13.7,,485:CO:SNTL
2010-10-28,22.9,,26.3,12.3,,485:CO:SNTL
2010-10-29,22.4,,26.5,13.0,,485:CO:SNTL
2010-10-30,22.3,,26.6,12.7,,485:CO:SNTL
2010-10-31,23.7,,26.2,13.7,,485:CO:SNTL
2010-11-01,22.7,,26.4,13.4,,485:CO:SNTL
2010-11-02,23.7,,26.2,12.7,,485:CO:SNTL
2010-11-03,23.3,,26.3,12.7,,485:CO:SNTL
2010-11-04,22.1,,26.4,12.8,,485:CO:SNTL
2010-11-05,22.8,,26.1,13.5,,485:CO:SNTL
2010-11-06,23.1,,26.2,12.4,,485:CO:SNTL
2010-11-07,22.4,,26.1,13.0,,485:CO:SNTL
2010-11-08,21.4,,26.7,12.9,,485:CO:SNTL
2010-11-09,22.0,,26.2,13.1,,485:CO:SNTL
2010-11-10,22.4,,26.4,12.2,,485:CO:SNTL
2010-11-11,21.9,,26.1,12.5,,485:CO:SNTL
2010-11-12,21.1,,26.1,12.5,,485:CO:SNTL
2010-11-13,21.3,,26.5,12.1,,485:CO:SNTL
2010-11-14,20.9,,26.7,13.1,,485:CO:SNTL
2010-11-15,20.9,,26.0,12.2,,485:CO:SNTL
2010-11-16,20.1,,26.7,13.2,,485:CO:SNTL
2010-11-17,20.6,,26.1,12.5,,485:CO:SNTL
2010-11-18,20.4,,26.4,11.5,,485:CO:SNTL
2010-11-19,19.1,,25.9,12.3,,485:CO:SNTL
2010-11-20,19.9,,26.6,12.9,,485:CO:SNTL
2010-11-21,19.6,,26.4,12.0,,485:CO:SNTL
2010-11-22,19.0,,25.8,12.0,,485:CO:SNTL
2010-11-23,20.6,,26.3,12.6,,485:CO:SNTL
2010-11-24,19.7,,26.2,12.6,,485:CO:SNTL
2010-11-25,19.3,,26.2,11.4,,485:CO:SNTL
2010-11-26,19.8,,25.9,12.3,,485:CO:SNTL
2010-11-27,19.0,,26.2,11.7,,485:CO:SNTL
2010-11-28,19.3,,26.5,12.6,,485:CO:SNTL
2010-11-29,18.9,,25.9,12.0,,485:CO:SNTL
2010-11-30,18.4,,26.1,11.8,,485:CO:SNTL
2010-12-01,18.4,,26.2,12.8,,485:CO:SNTL
2010-12-02,16.9,,25.9,11.9,,485:CO:SNTL
2010-12-03,15.6,,25.6,11.9,,485:CO:SNTL
2010-12-04,16.1,,25.9,12.4,,485:CO:SNTL
2010-12-05,16.4,,25.6,11.7,,485:CO:SNTL
2010-12-06,16.4,,25.8,11.9,,485:CO:SNTL
2010-12-07,17.3,,26.2,11.8,,485:CO:SNTL
2010-12-08,15.8,,25.9,11.9,,485:CO:SNTL
2010-12-09,15.9,,25.9,12.2,,485:CO:SNTL
2010-12-10,16.7,,26.1,12.5,,485:CO:SNTL
2010-12-11,15.9,,25.9,12.5,,485:CO:SNTL
2010-12-12,16.8,,26.1,12.7,,485:CO:SNTL
2010-12-13,17.7,,26.1,10.8,,485:CO:SNTL
2010-12-14,18.2,,26.4,10.6,,485:CO:SNTL
2010-12-15,16.3,,26.1,12.3,,485:CO:SNTL
2010-12-16,16.5,,26.0,12.7,,485:CO:SNTL
2010-12-17,17.9,,26.3,11.7,,485:CO:SNTL
2010-12-18,18.3,,26.3,10.6,,485:CO:SNTL
2010-12-19,17.3,,25.9,11.6,,485:CO:SNTL
2010-12-20,17.5,,26.3,11.5,,485:CO:SNTL
2010-12-21,16.6,,26.1,12.6,,485:CO:SNTL
2010-12-22,16.8,,26.0,12.6,,485:CO:SNTL
2010-12-23,16.7,,26.1,12.4,,485:CO:SNTL
2010-12-24,18.1,,26.2,12.0,,485:CO:SNTL
2010-12-25,17.9,,25.5,10.5,,485:CO:SNTL
2010-12-26,16.4,,25.7,11.0,,485:CO:SNTL
2010-12-27,16.7,,25.8,12.2,,485:CO:SNTL
2010-12-28,17.5,,26.8,10.2,,485:CO:SNTL
2010-12-29,16.6,,25.9,12.1,,485:CO:SNTL
2010-12-30,17.9,,26.4,10.5,,485:CO:SNTL
2010-12-31,17.4,,26.3,11.8,,485:CO:SNTL
2011-01-01,17.7,,25.7,10.7,,485:CO:SNTL
2011-01-02,18.3,,26.4,10.5,,485:CO:SNTL
2011-01-03,17.0,,26.2,11.2,,485:CO:SNTL
2011-01-04,17.7,,25.5,10.9,,485:CO:SNTL
2011-01-05,17.5,,26.1,10.8,,485:CO:SNTL
2011-01-06,15.8,,26.3,12.4,,485:CO:SNTL
2011-01-07,16.1,,26.2,11.1,,485:CO:SNTL
2011-01-08,15.6,,25.6,10.9,,485:CO:SNTL
2011-01-09,15.7,,25.7,11.2,,485:CO:SNTL
2011-01-10,15.8,,25.7,10.6,,485:CO:SNTL
2011-01-11,14.4,,26.0,11.2,,485:CO:SNTL
2011-01-12,15.4,,26.1,11.2,,485:CO:SNTL
2011-01-13,14.7,,26.1,10.3,,485:CO:SNTL
2011-01-14,14.2,,25.7,12.4,,485:CO:SNTL
2011-01-15,13.8,,25.8,12.0,,485:CO:SNTL
2011-01-16,12.8,,25.8,11.2,,485:CO:SNTL
2011-01-17,15.0,,25.5,12.1,,485:CO:SNTL
2011-01-18,13.3,,25.5,10.1,,485:CO:SNTL
2011-01-19,14.9,,25.4,11.7,,485:CO:SNTL
2011-01-20,14.6,,25.6,12.3,,485:CO:SNTL
2011-01-21,13.8,,25.8,11.1,,485:CO:SNTL
2011-01-22,12.8,,25.2,10.3,,485:CO:SNTL
2011-01-23,13.7,,25.6,10.1,,485:CO:SNTL
2011-01-24,13.6,,25.5,10.1,,485:CO:SNTL
2011-01-25,14.6,,25.8,12.3,,485:CO:SNTL
2011-01-26,13.4,,25.8,11.4,,485:CO:SNTL
2011-01-27,14.6,,25.8,11.7,,485:CO:SNTL
2011-01-28,14.1,,25.7,11.2,,485:CO:SNTL
2011-01-29,13.9,,25.5,10.1,,485:CO:SNTL
2011-01-30,13.0,,25.3,10.6,,485:CO:SNTL
2011-01-31,14.1,,25.5,11.9,,485:CO:SNTL
2011-02-01,13.8,,25.5,12.2,,485:CO:SNTL
2011-02-02,14.4,,25.3,10.8,,485:CO:SNTL
2011-02-03,13.0,,25.0,10.2,,485:CO:SNTL
2011-02-04,14.7,,25.2,11.7,,485:CO:SNTL
2011-02-05,13.9,,25.1,11.7,,485:CO:SNTL
2011-02-06,11.5,,25.1,9.6,,485:CO:SNTL
2011-02-07,12.6,,25.1,10.9,,485:CO:SNTL
2011-02-08,13.1,,24.7,11.2,,485:CO:SNTL
2011-02-09,13.7,,25.1,11.6,,485:CO:SNTL
2011-02-10,12.0,,25.0,9.9,,485:CO:SNTL
2011-02-11,13.5,,24.6,11.7,,485:CO:SNTL
2011-02-12,13.6,,25.0,11.5,,485:CO:SNTL
2011-02-13,12.0,,24.8,10.5,,485:CO:SNTL
2011-02-14,11.5,,24.3,9.7,,485:CO:SNTL
2011-02-15,11.4,,24.5,9.7,,485:CO:SNTL
2011-02-16,12.8,,24.3,11.7,,485:CO:SNTL
2011-02-17,12.3,,24.5,9.6,,485:CO:SNTL
2011-02-18,11.8,,24.2,10.5,,485:CO:SNTL
2011-02-19,12.6,,24.3,9.8,,485:CO:SNTL
2011-02-20,13.4,,24.4,9.8,,485:CO:SNTL
2011-02-21,13.8,,24.0,10.4,,485:CO:SNTL
2011-02-22,13.3,,24.0,9.6,,485:CO:SNTL
2011-02-23,13.4,,24.4,10.0,,485:CO:SNTL
2011-02-24,13.4,,24.2,9.2,,485:CO:SNTL
2011-02-25,11.9,,23.9,9.4,,485:CO:SNTL
2011-02-26,12.1,,23.8,10.7,,485:CO:SNTL
2011-02-27,12.2,,24.2,11.2,,485:CO:SNTL
2011-02-28,13.1,,23.9,9.8,,485:CO:SNTL
2011-03-01,13.7,,23.9,9.5,,485:CO:SNTL
2011-03-02,13.8,,23.8,10.1,,485:CO:SNTL
2011-03-03,12.2,,24.2,10.7,,485:CO:SNTL
2011-03-04,13.2,,23.8,9.5,,485:CO:SNTL
2011-03-05,12.5,,24.0,10.6,,485:CO:SNTL
2011-03-06,11.9,,24.0,11.1,,485:CO:SNTL
2011-03-07,14.2,,24.0,8.6,,485:CO:SNTL
2011-03-08,13.6,,24.0,9.7,,485:CO:SNTL
2011-03-09,12.9,,23.9,10.5,,485:CO:SNTL
2011-03-10,12.6,,23.5,10.8,,485:CO:SNTL
2011-03-11,13.8,,23.6,9.1,,485:CO:SNTL
2011-03-12,14.2,,23.3,10.9,,485:CO:SNTL
2011-03-13,14.0,,23.6,9.6,,485:CO:SNTL
2011-03-14,13.6,,24.0,8.9,,485:CO:SNTL
2011-03-15,14.6,,23.5,8.9,,485:CO:SNTL
2011-03-16,12.1,,24.0,11.2,,485:CO:SNTL
2011-03-17,12.3,,23.8,10.1,,485:CO:SNTL
2011-03-18,12.1,,23.4,10.6,,485:CO:SNTL
2011-03-19,14.3,,23.3,9.7,,485:CO:SNTL
2011-03-20,14.8,,23.8,8.9,,485:CO:SNTL
2011-03-21,14.5,,23.7,9.2,,485:CO:SNTL
2011-03-22,13.8,,23.8,10.0,,485:CO:SNTL
2011-03-23,14.2,,23.6,9.6,,485:CO:SNTL
2011-03-24,13.0,,23.6,10.5,,485:CO:SNTL
2011-03-25,13.6,,24.1,8.9,,485:CO:SNTL
2011-03-26,13.8,,23.8,9.1,,485:CO:SNTL
2011-03-27,15.4,,23.9,9.3,,485:CO:SNTL
2011-03-28,14.3,,23.7,11.0,,485:CO:SNTL
2011-03-29,14.7,,23.8,9.3,,485:CO:SNTL
2011-03-30,13.3,,24.1,10.8,,485:CO:SNTL
2011-03-31,14.9,,24.1,8.6,,485:CO:SNTL
2011-04-01,14.1,,23.6,10.5,,485:CO:SNTL
2011-04-02,15.4,,23.8,9.7,,485:CO:SNTL
2011-04-03,13.4,,24.1,11.4,,485:CO:SNTL
2011-04-04,15.0,,23.9,8.7,,485:CO:SNTL
2011-04-05,15.8,,23.8,9.6,,485:CO:SNTL
2011-04-06,15.3,,23.9,8.8,,485:CO:SNTL
2011-04-07,15.0,,24.3,11.3,,485:CO:SNTL
2011-04-08,15.1,,23.7,10.9,,485:CO:SNTL
2011-04-09,14.5,,23.6,10.3,,485:CO:SNTL
2011-04-10,15.1,,24.1,11.2,,485:CO:SNTL
2011-04-11,16.1,,23.6,11.1,,485:CO:SNTL
2011-04-12,15.1,,23.9,10.3,,485:CO:SNTL
2011-04-13,16.6,,24.2,11.3,,485:CO:SNTL
2011-04-14,17.8,,24.1,10.7,,485:CO:SNTL
2011-04-15,17.6,,24.3,9.2,,485:CO:SNTL
2011-04-16,17.5,,24.3,11.4,,485:CO:SNTL
2011-04-17,17.0,,23.6,11.0,,485:CO:SNTL
2011-04-18,20.0,,24.0,10.0,,485:CO:SNTL
2011-04-19,19.1,,24.5,10.0,,485:CO:SNTL
2011-04-20,19.9,,23.7,9.5,,485:CO:SNTL
2011-04-21,20.5,,24.3,11.4,,485:CO:SNTL
2011-04-22,20.1,,24.1,10.6,,485:CO:SNTL
2011-04-23,21.3,,23.9,9.0,,485:CO:SNTL
2011-04-24,21.3,,24.3,8.8,,485:CO:SNTL
2011-04-25,19.9,,23.9,10.4,,485:CO:SNTL
2011-04-26,20.8,,24.5,8.8,,485:CO:SNTL
2011-04-27,21.3,,24.4,10.5,,485:CO:SNTL
2011-04-28,20.9,,24.5,8.9,,485:CO:SNTL
2011-04-29,20.4,,24.1,11.3,,485:CO:SNTL
2011-04-30,19.7,,24.6,11.3,,485:CO:SNTL
2011-05-01,21.6,,24.5,9.4,,485:CO:SNTL
2011-05-02,20.0,,24.3,10.9,,485:CO:SNTL
2011-05-03,21.4,,24.8,8.8,,485:CO:SNTL
2011-05-04,20.0,,24.0,10.8,,485:CO:SNTL
2011-05-05,21.6,,24.8,9.0,,485:CO:SNTL
2011-05-06,21.5,,25.3,25.0,,485:CO:SNTL
2011-05-07,20.5,,32.8,24.9,,485:CO:SNTL
2011-05-08,24.5,,37.0,25.8,,485:CO:SNTL
2011-05-09,26.5,,37.7,24.8,,485:CO:SNTL
2011-05-10,28.3,,36.9,25.4,,485:CO:SNTL
2011-05-11,30.2,,36.7,25.4,,485:CO:SNTL
2011-05-12,30.5,,35.6,25.4,,485:CO:SNTL
2011-05-13,29.9,,35.2,25.3,,485:CO:SNTL
2011-05-14,31.3,,35.9,25.8,,485:CO:SNTL
2011-05-15,32.0,,35.8,26.3,,485:CO:SNTL
2011-05-16,31.9,,37.3,25.6,,485:CO:SNTL
2011-05-17,32.8,,38.5,26.2,,485:CO:SNTL
2011-05-18,32.3,,36.9,26.1,,485:CO:SNTL
2011-05-19,32.7,,36.5,26.3,,485:CO:SNTL
2011-05-20,32.1,,36.5,26.1,,485:CO:SNTL
2011-05-21,31.5,,36.3,25.5,,485:CO:SNTL
2011-05-22,31.8,,35.8,26.2,,485:CO:SNTL
2011-05-23,31.9,,35.7,26.2,,485:CO:SNTL
2011-05-24,31.8,,36.1,26.4,,485:CO:SNTL
2011-05-25,31.5,,36.0,26.1,,485:CO:SNTL
2011-05-26,31.6,,35.9,26.1,,485:CO:SNTL
2011-05-27,33.2,,38.6,26.2,,485:CO:SNTL
2011-05-28,33.8,,38.7,26.5,,485:CO:SNTL
2011-05-29,35.7,,38.7,26.7,,485:CO:SNTL
2011-05-30,40.0,,38.7,26.9,,485:CO:SNTL
2011-05-31,40.8,,38.8,27.2,,485:CO:SNTL
2011-06-01,42.1,,38.9,27.3,,485:CO:SNTL
2011-06-02,42.2,,39.0,27.2,,485:CO:SNTL
2011-06-03,42.4,,39.0,27.2,,485:CO:SNTL
2011-06-04,42.5,,39.1,27.4,,485:CO:SNTL
2011-06-05,42.6,,39.2,27.6,,485:CO:SNTL
2011-06-06,42.8,,39.3,27.5,,485:CO:SNTL
2011-06-07,42.8,,39.3,27.5,,485:CO:SNTL
2011-06-08,42.9,,39.4,27.5,,485:CO:SNTL
2011-06-09,43.0,,39.4,27.7,,485:CO:SNTL
2011-06-10,43.2,,39.5,27.8,,485:CO:SNTL
2011-06-11,43.2,,39.5,27.8,,485:CO:SNTL
2011-06-12,43.2,,39.5,27.6,,485:CO:SNTL
2011-06-13,43.2,,39.5,27.7,,485:CO:SNTL
2011-06-14,43.2,,39.5,27.7,,485:CO:SNTL
2011-06-15,43.2,,39.5,27.9,,485:CO:SNTL
2011-06-16,43.2,,39.6,27.9,,485:CO:SNTL
2011-06-17,43.2,,39.6,27.8,,485:CO:SNTL
2011-06-18,43.2,,39.6,28.0,,485:CO:SNTL
2011-06-19,43.3,,39.6,27.9,,485:CO:SNTL
2011-06-20,43.2,,39.6,28.1,,485:CO:SNTL
2011-06-21,43.3,,39.6,28.0,,485:CO:SNTL
2011-06-22,43.4,,39.6,28.1,,485:CO:SNTL
2011-06-23,43.2,,39.6,28.3,,485:CO:SNTL
2011-06-24,43.3,,39.6,28.3,,485:CO:SNTL
2011-06-25,43.4,,39.7,28.3,,485:CO:SNTL
2011-06-26,43.3,,39.7,28.3,,485:CO:SNTL
2011-06-27,43.4,,39.7,28.4,,485:CO:SNTL
2011-06-28,43.4,,39.7,28.4,,485:CO:SNTL
2011-06-29,43.5,,39.7,28.4,,485:CO:SNTL
2011-06-30,43.4,,39.8,28.4,,485:CO:SNTL
2011-07-01,43.5,,39.7,28.4,,485:CO:SNTL
2011-07-02,43.5,,39.7,28.5,,485:CO:SNTL
2011-07-03,43.4,,39.8,28.5,,485:CO:SNTL
2011-07-04,41.9,,39.8,28.6,,485:CO:SNTL
2011-07-05,41.4,,39.7,28.5,,485:CO:SNTL
2011-07-06,43.3,,39.7,28.7,,485:CO:SNTL
2011-07-07,43.6,,39.8,28.8,,485:CO:SNTL
2011-07-08,43.5,,39.8,28.8,,485:CO:SNTL
2011-07-09,43.6,,39.8,28.7,,485:CO:SNTL
2011-07-10,43.5,,39.8,28.7,,485:CO:SNTL
2011-07-11,43.6,,39.8,28.7,,485:CO:SNTL
2011-07-12,43.5,,39.8,28.8,,485:CO:SNTL
2011-07-13,43.5,,39.8,28.7,,485:CO:SNTL
2011-07-14,41.4,,39.8,28.7,,485:CO:SNTL
2011-07-15,40.4,,39.8,28.6,,485:CO:SNTL
2011-07-16,39.8,,39.8,28.7,,485:CO:SNTL
2011-07-17,39.6,,39.7,28.7,,485:CO:SNTL
2011-07-18,39.0,,39.8,28.5,,485:CO:SNTL
2011-07-19,40.0,,39.8,28.7,,485:CO:SNTL
2011-07-20,39.3,,39.8,28.7,,485:CO:SNTL
2011-07-21,38.6,,39.7,28.7,,485:CO:SNTL
2011-07-22,38.3,,39.6,28.7,,485:CO:SNTL
2011-07-23,37.7,,38.9,28.6,,485:CO:SNTL
2011-07-24,37.6,,38.4,28.6,,485:CO:SNTL
2011-07-25,37.3,,38.2,28.3,,485:CO:SNTL
2011-07-26,37.0,,38.2,28.5,,485:CO:SNTL
2011-07-27,37.5,,39.0,28.7,,485:CO:SNTL
2011-07-28,37.1,,38.2,28.5,,485:CO:SNTL
2011-07-29,37.7,,39.4,28.8,,485:CO:SNTL
2011-07-30,37.2,,38.2,28.9,,485:CO:SNTL
2011-07-31,36.7,,38.1,28.8,,485:CO:SNTL
2011-08-01,37.2,,38.2,28.9,,485:CO:SNTL
2011-08-02,36.8,,38.1,29.0,,485:CO:SNTL
2011-08-03,37.8,,39.5,29.4,,485:CO:SNTL
2011-08-04,37.7,,39.5,29.0,,485:CO:SNTL
2011-08-05,37.2,,38.3,29.0,,485:CO:SNTL
2011-08-06,37.1,,38.2,29.2,,485:CO:SNTL
2011-08-07,36.8,,37.8,29.0,,485:CO:SNTL
2011-08-08,36.8,,37.4,29.0,,485:CO:SNTL
2011-08-09,36.6,,37.3,29.2,,485:CO:SNTL
2011-08-10,36.5,,37.1,29.0,,485:CO:SNTL
2011-08-11,36.6,,37.0,29.1,,485:CO:SNTL
2011-08-12,36.3,,37.1,29.1,,485:CO:SNTL
2011-08-13,36.0,,36.9,29.2,,485:CO:SNTL
2011-08-14,35.7,,36.7,29.2,,485:CO:SNTL
2011-08-15,36.3,,36.9,29.4,,485:CO:SNTL
2011-08-16,35.8,,36.9,29.6,,485:CO:SNTL
2011-08-17,35.5,,36.6,29.4,,485:CO:SNTL
2011-08-18,35.0,,36.4,29.5,,485:CO:SNTL
2011-08-19,34.3,,36.3,29.0,,485:CO:SNTL
2011-08-20,35.1,,36.5,27.9,,485:CO:SNTL
2011-08-21,34.7,,36.3,27.8,,485:CO:SNTL
2011-08-22,34.9,,36.1,27.7,,485:CO:SNTL
2011-08-23,34.1,,35.9,27.3,,485:CO:SNTL
2011-08-24,33.8,,36.2,27.0,,485:CO:SNTL
2011-08-25,34.8,,36.2,27.4,,485:CO:SNTL
2011-08-26,34.6,,35.8,26.8,,485:CO:SNTL
2011-08-27,36.2,,36.5,27.8,,485:CO:SNTL
2011-08-28,35.1,,36.2,27.7,,485:CO:SNTL
2011-08-29,34.9,,36.1,27.1,,485:CO:SNTL
2011-08-30,35.5,,36.3,26.8,,485:CO:SNTL
2011-08-31,34.9,,36.1,26.9,,485:CO:SNTL
2011-09-01,34.4,,35.8,26.8,,485:CO:SNTL
2011-09-02,33.6,,35.6,25.8,,485:CO:SNTL
2011-09-03,33.4,,35.6,25.4,,485:CO:SNTL
2011-09-04,32.6,,35.5,25.3,,485:CO:SNTL
2011-09-05,31.9,,35.2,24.8,,485:CO:SNTL
2011-09-06,31.3,,35.0,25.1,,485:CO:SNTL
