Date,minus_2inch_pct,minus_4inch_pct,minus_8inch_pct,minus_20inch_pct,minus_40inch_pct,site
2020-09-19,18.3,14.4,20.3,2.7,,1187:CO:SNTL
2020-09-20,17.6,15.0,20.6,3.7,,1187:CO:SNTL
2020-09-21,17.2,15.3,19.4,4.4,,1187:CO:SNTL
2020-09-22,16.9,14.0,20.4,1.8,,1187:CO:SNTL
2020-09-23,16.4,14.8,19.3,3.9,,1187:CO:SNTL
2020-09-24,15.8,15.7,20.6,4.8,,1187:CO:SNTL
2020-09-25,15.0,16.3,19.2,5.1,,1187:CO:SNTL
2020-09-26,14.4,15.4,18.4,3.7,,1187:CO:SNTL
2020-09-27,14.6,16.4,18.8,4.7,,1187:CO:SNTL
2020-09-28,13.8,15.7,18.7,3.8,,1187:CO:SNTL
2020-09-29,13.4,15.2,19.0,4.6,,1187:CO:SNTL
2020-09-30,12.7,15.5,19.0,2.0,,1187:CO:SNTL
2020-10-01,13.0,15.6,18.7,2.8,,1187:CO:SNTL
2020-10-02,13.2,15.0,18.7,3.6,,1187:CO:SNTL
2020-10-03,12.9,16.1,17.8,2.6,,1187:CO:SNTL
2020-10-04,12.3,15.2,18.9,2.8,,1187:CO:SNTL
2020-10-05,12.1,14.7,19.4,3.6,,1187:CO:SNTL
2020-10-06,12.0,14.4,16.9,5.4,,1187:CO:SNTL
2020-10-07,12.1,16.1,18.1,4.5,,1187:CO:SNTL
2020-10-08,11.8,14.5,16.9,2.5,,1187:CO:SNTL
2020-10-09,11.1,13.5,16.7,3.0,,1187:CO:SNTL
2020-10-10,10.7,14.3,17.9,3.4,,1187:CO:SNTL
2020-10-11,11.1,14.3,16.9,3.7,,1187:CO:SNTL
2020-10-12,10.5,14.1,17.7,1.5,,1187:CO:SNTL
2020-10-13,11.4,14.9,17.0,4.5,,1187:CO:SNTL
2020-10-14,16.1,13.8,17.0,2.8,,1187:CO:SNTL
2020-10-15,19.6,13.9,17.4,3.9,,1187:CO:SNTL
2020-10-16,17.7,13.6,17.9,3.1,,1187:CO:SNTL
2020-10-17,15.7,14.1,17.5,3.3,,1187:CO:SNTL
2020-10-18,14.9,14.2,18.1,3.0,,1187:CO:SNTL
2020-10-19,17.4,13.5,18.4,3.7,,1187:CO:SNTL
2020-10-20,17.3,14.7,17.8,3.4,,1187:CO:SNTL
2020-10-21,16.0,14.5,17.4,2.2,,1187:CO:SNTL
2020-10-22,15.6,13.9,18.4,3.3,,1187:CO:SNTL
2020-10-23,14.8,14.3,19.1,3.6,,1187:CO:SNTL
2020-10-24,14.5,14.0,18.4,3.6,,1187:CO:SNTL
2020-10-25,13.8,14.1,18.6,3.4,,1187:CO:SNTL
2020-10-26,13.9,13.8,18.2,3.3,,1187:CO:SNTL
2020-10-27,14.1,14.7,18.0,3.2,,1187:CO:SNTL
2020-10-28,13.6,14.3,17.4,2.4,,1187:CO:SNTL
2020-10-29,13.8,14.9,17.9,3.3,,1187:CO:SNTL
2020-10-30,13.8,14.1,18.3,3.8,,1187:CO:SNTL
2020-10-31,13.6,14.7,18.1,3.4,,1187:CO:SNTL
2020-11-01,13.5,14.1,18.7,3.6,,1187:CO:SNTL
2020-11-02,13.4,14.3,18.6,3.8,,1187:CO:SNTL
2020-11-03,13.0,14.4,18.3,2.6,,1187:CO:SNTL
2020-11-04,13.3,14.4,17.9,4.1,,1187:CO:SNTL
2020-11-05,13.0,14.4,18.3,3.8,,1187:CO:SNTL
2020-11-06,13.2,14.2,18.3,2.8,,1187:CO:SNTL
2020-11-07,12.8,14.6,17.8,3.6,,1187:CO:SNTL
2020-11-08,13.1,13.7,19.5,3.9,,1187:CO:SNTL
2020-11-09,13.4,14.5,17.8,3.5,,1187:CO:SNTL
2020-11-10,13.9,13.7,18.0,3.3,,1187:CO:SNTL
2020-11-11,13.6,13.7,18.4,4.0,,1187:CO:SNTL
2020-11-12,13.2,13.5,18.2,3.4,,1187:CO:SNTL
2020-11-13,12.6,13.7,18.5,2.5,,1187:CO:SNTL
2020-11-14,11.9,13.9,18.3,2.9,,1187:CO:SNTL
2020-11-15,11.5,13.3,18.7,2.9,,1187:CO:SNTL
2020-11-16,11.2,14.2,18.0,2.5,,1187:CO:SNTL
2020-11-17,10.8,13.1,19.2,3.8,,1187:CO:SNTL
2020-11-18,11.2,13.8,17.5,3.3,,1187:CO:SNTL
2020-11-19,11.1,14.2,17.4,2.3,,1187:CO:SNTL
2020-11-20,11.5,13.6,18.4,3.8,,1187:CO:SNTL
2020-11-21,11.2,13.3,18.6,3.2,,1187:CO:SNTL
2020-11-22,11.3,14.2,18.1,4.4,,1187:CO:SNTL
2020-11-23,10.1,14.1,17.7,3.5,,1187:CO:SNTL
2020-11-24,10.2,14.2,17.3,2.5,,1187:CO:SNTL
2020-11-25,10.1,13.8,18.1,3.5,,1187:CO:SNTL
2020-11-26,10.5,14.5,17.7,2.7,,1187:CO:SNTL
2020-11-27,10.1,13.3,18.0,2.9,,1187:CO:SNTL
2020-11-28,9.8,13.0,18.8,3.4,,1187:CO:SNTL
2020-11-29,10.4,13.9,17.9,3.5,,1187:CO:SNTL
2020-11-30,9.1,12.9,18.5,3.7,,1187:CO:SNTL
2020-12-01,7.5,12.6,18.8,2.1,,1187:CO:SNTL
2020-12-02,7.6,13.7,17.3,3.8,,1187:CO:SNTL
2020-12-03,6.7,13.4,18.0,2.8,,1187:CO:SNTL
2020-12-04,6.7,13.8,17.9,3.2,,1187:CO:SNTL
2020-12-05,6.6,13.7,17.9,3.6,,1187:CO:SNTL
2020-12-06,6.9,12.1,18.3,3.4,,1187:CO:SNTL
2020-12-07,6.0,13.4,18.2,2.5,,1187:CO:SNTL
2020-12-08,6.5,13.2,17.6,2.4,,1187:CO:SNTL
2020-12-09,6.6,12.7,17.2,2.6,,1187:CO:SNTL
2020-12-10,5.3,12.3,18.7,2.5,,1187:CO:SNTL
2020-12-11,5.8,11.7,17.9,3.2,,1187:CO:SNTL
2020-12-12,6.5,10.7,18.4,3.8,,1187:CO:SNTL
2020-12-13,5.7,10.7,17.8,2.8,,1187:CO:SNTL
2020-12-14,5.6,11.9,17.8,2.9,,1187:CO:SNTL
2020-12-15,5.3,11.5,18.3,2.3,,1187:CO:SNTL
2020-12-16,6.0,9.3,18.4,1.9,,1187:CO:SNTL
2020-12-17,5.3,10.8,17.3,3.4,,1187:CO:SNTL
2020-12-18,6.4,10.4,19.3,3.7,,1187:CO:SNTL
2020-12-19,6.2,10.5,18.4,2.6,,1187:CO:SNTL
2020-12-20,6.3,10.2,17.7,3.8,,1187:CO:SNTL
2020-12-21,5.5,11.0,17.8,2.8,,1187:CO:SNTL
2020-12-22,5.5,10.8,18.3,2.8,,1187:CO:SNTL
2020-12-23,6.9,11.5,18.5,2.6,,1187:CO:SNTL
2020-12-24,6.6,9.4,19.2,3.9,,1187:CO:SNTL
2020-12-25,6.5,8.5,18.9,2.3,,1187:CO:SNTL
2020-12-26,5.7,8.6,18.5,3.1,,1187:CO:SNTL
2020-12-27,5.5,8.7,18.7,3.2,,1187:CO:SNTL
2020-12-28,6.6,8.6,18.9,1.8,,1187:CO:SNTL
2020-12-29,5.5,9.6,18.3,2.9,,1187:CO:SNTL
2020-12-30,6.3,8.6,18.5,4.3,,1187:CO:SNTL
2020-12-31,5.8,9.5,18.7,2.7,,1187:CO:SNTL
2021-01-01,5.8,8.9,18.0,3.5,,1187:CO:SNTL
2021-01-02,6.1,10.3,18.6,1.9,,1187:CO:SNTL
2021-01-03,6.3,10.0,18.0,2.0,,1187:CO:SNTL
2021-01-04,5.8,8.8,17.3,2.9,,1187:CO:SNTL
2021-01-05,6.6,10.3,18.0,3.7,,1187:CO:SNTL
2021-01-06,6.6,9.2,19.2,4.0,,1187:CO:SNTL
2021-01-07,6.9,8.9,18.7,2.8,,1187:CO:SNTL
2021-01-08,6.6,10.1,18.7,3.4,,1187:CO:SNTL
2021-01-09,5.8,8.7,18.0,1.3,,1187:CO:SNTL
2021-01-10,5.5,8.8,17.7,2.4,,1187:CO:SNTL
2021-01-11,7.0,10.1,18.4,3.0,,1187:CO:SNTL
2021-01-12,6.2,11.1,18.3,2.0,,1187:CO:SNTL
2021-01-13,6.2,10.4,18.6,3.1,,1187:CO:SNTL
2021-01-14,6.0,10.1,17.4,2.6,,1187:CO:SNTL
2021-01-15,6.4,9.9,18.7,2.1,,1187:CO:SNTL
2021-01-16,6.6,8.1,17.6,4.0,,1187:CO:SNTL
2021-01-17,6.9,7.5,18.0,2.8,,1187:CO:SNTL
2021-01-18,5.4,7.7,17.4,3.1,,1187:CO:SNTL
2021-01-19,6.3,6.6,17.3,3.0,,1187:CO:SNTL
2021-01-20,6.6,8.9,18.6,2.6,,1187:CO:SNTL
2021-01-21,6.8,8.0,17.9,1.6,,1187:CO:SNTL
2021-01-22,6.0,8.2,17.4,2.5,,1187:CO:SNTL
2021-01-23,6.5,7.2,17.4,1.5,,1187:CO:SNTL
2021-01-24,5.3,8.7,18.7,3.3,,1187:CO:SNTL
2021-01-25,5.7,8.5,18.7,3.9,,1187:CO:SNTL
2021-01-26,5.9,8.9,18.3,2.9,,1187:CO:SNTL
2021-01-27,5.7,9.1,18.9,1.9,,1187:CO:SNTL
2021-01-28,5.5,8.3,17.7,2.8,,1187:CO:SNTL
2021-01-29,6.6,9.0,17.7,2.8,,1187:CO:SNTL
2021-01-30,5.8,7.9,17.6,2.1,,1187:CO:SNTL
2021-01-31,5.7,7.5,17.2,1.8,,1187:CO:SNTL
2021-02-01,5.9,7.4,17.4,4.1,,1187:CO:SNTL
2021-02-02,6.4,8.0,17.2,2.8,,1187:CO:SNTL
2021-02-03,5.7,8.4,18.3,2.3,,1187:CO:SNTL
2021-02-04,6.0,9.7,18.6,3.5,,1187:CO:SNTL
2021-02-05,7.0,9.9,18.0,3.2,,1187:CO:SNTL
2021-02-06,7.1,9.5,18.3,3.4,,1187:CO:SNTL
2021-02-07,6.4,9.2,18.1,1.8,,1187:CO:SNTL
2021-02-08,6.5,6.4,16.7,3.3,,1187:CO:SNTL
2021-02-09,5.8,7.4,17.7,1.9,,1187:CO:SNTL
2021-02-10,6.8,8.6,18.4,3.3,,1187:CO:SNTL
2021-02-11,6.3,7.7,17.4,3.2,,1187:CO:SNTL
2021-02-12,6.4,8.7,18.1,2.9,,1187:CO:SNTL
2021-02-13,5.9,8.1,18.0,1.9,,1187:CO:SNTL
2021-02-14,6.6,7.9,17.6,2.6,,1187:CO:SNTL
2021-02-15,6.4,8.7,18.7,2.0,,1187:CO:SNTL
2021-02-16,7.0,8.7,17.9,4.0,,1187:CO:SNTL
2021-02-17,5.6,7.5,17.1,2.5,,1187:CO:SNTL
2021-02-18,6.0,7.4,17.2,1.6,,1187:CO:SNTL
2021-02-19,6.6,8.4,18.4,1.9,,1187:CO:SNTL
2021-02-20,6.7,8.5,18.1,2.1,,1187:CO:SNTL
2021-02-21,6.2,7.6,17.4,2.7,,1187:CO:SNTL
2021-02-22,6.6,8.1,17.2,3.0,,1187:CO:SNTL
2021-02-23,6.6,9.5,18.3,2.5,,1187:CO:SNTL
2021-02-24,6.0,7.7,18.4,2.5,,1187:CO:SNTL
2021-02-25,6.1,7.9,16.9,2.3,,1187:CO:SNTL
2021-02-26,6.5,8.0,17.8,1.6,,1187:CO:SNTL
2021-02-27,6.0,9.5,17.6,3.1,,1187:CO:SNTL
2021-02-28,7.1,7.9,17.0,2.0,,1187:CO:SNTL
2021-03-01,6.7,7.9,17.2,1.4,,1187:CO:SNTL
2021-03-02,7.4,8.8,17.5,1.1,,1187:CO:SNTL
2021-03-03,6.9,9.1,17.9,3.4,,1187:CO:SNTL
2021-03-04,7.1,7.9,16.7,2.6,,1187:CO:SNTL
2021-03-05,6.4,8.7,17.0,3.5,,1187:CO:SNTL
2021-03-06,7.0,10.6,18.7,0.6,,1187:CO:SNTL
2021-03-07,6.1,9.5,18.7,2.4,,1187:CO:SNTL
2021-03-08,6.3,10.0,19.2,1.5,,1187:CO:SNTL
2021-03-09,7.0,11.0,18.7,1.1,,1187:CO:SNTL
2021-03-10,7.2,9.9,18.3,1.3,,1187:CO:SNTL
2021-03-11,7.1,10.7,17.7,3.6,,1187:CO:SNTL
2021-03-12,7.4,11.7,18.6,0.7,,1187:CO:SNTL
2021-03-13,7.3,11.2,19.2,1.4,,1187:CO:SNTL
2021-03-14,6.7,11.5,18.1,3.5,,1187:CO:SNTL
2021-03-15,7.3,11.0,17.8,3.2,,1187:CO:SNTL
2021-03-16,7.9,10.2,17.5,2.2,,1187:CO:SNTL
2021-03-17,6.6,10.2,17.4,2.2,,1187:CO:SNTL
2021-03-18,7.0,10.5,17.0,2.0,,1187:CO:SNTL
2021-03-19,7.9,11.0,17.9,0.7,,1187:CO:SNTL
2021-03-20,7.3,11.7,17.6,1.5,,1187:CO:SNTL
2021-03-21,7.7,11.9,18.9,0.6,,1187:CO:SNTL
2021-03-22,7.3,10.3,16.8,1.4,,1187:CO:SNTL
2021-03-23,7.6,12.2,18.8,0.9,,1187:CO:SNTL
2021-03-24,6.7,10.7,16.6,2.8,,1187:CO:SNTL
2021-03-25,7.2,12.2,18.2,1.9,,1187:CO:SNTL
2021-03-26,7.2,12.1,19.2,1.8,,1187:CO:SNTL
2021-03-27,7.3,13.4,18.8,2.7,,1187:CO:SNTL
2021-03-28,7.3,13.0,19.2,2.4,,1187:CO:SNTL
2021-03-29,7.9,13.2,19.2,2.4,,1187:CO:SNTL
2021-03-30,7.8,11.8,16.8,2.5,,1187:CO:SNTL
2021-03-31,8.6,12.2,17.2,2.7,,1187:CO:SNTL
2021-04-01,7.4,13.7,18.2,3.1,,1187:CO:SNTL
2021-04-02,8.3,14.3,18.3,2.3,,1187:CO:SNTL
2021-04-03,8.7,12.6,17.2,1.6,,1187:CO:SNTL
2021-04-04,8.1,12.6,16.5,3.1,,1187:CO:SNTL
2021-04-05,8.0,13.6,17.6,2.3,,1187:CO:SNTL
2021-04-06,8.3,13.0,17.4,2.8,,1187:CO:SNTL
2021-04-07,8.4,15.1,18.0,4.1,,1187:CO:SNTL
2021-04-08,9.3,15.2,18.8,0.4,,1187:CO:SNTL
2021-04-09,9.4,13.6,16.7,1.6,,1187:CO:SNTL
2021-04-10,9.2,14.9,17.5,2.7,,1187:CO:SNTL
2021-04-11,9.2,13.7,16.4,3.0,,1187:CO:SNTL
2021-04-12,9.3,15.9,18.4,3.3,,1187:CO:SNTL
2021-04-13,8.9,15.4,18.8,1.2,,1187:CO:SNTL
2021-04-14,10.2,14.1,16.7,3.0,,1187:CO:SNTL
2021-04-15,10.2,15.4,18.5,2.8,,1187:CO:SNTL
2021-04-16,10.3,14.7,17.2,3.1,,1187:CO:SNTL
2021-04-17,11.0,16.1,18.5,1.4,,1187:CO:SNTL
2021-04-18,10.6,14.7,17.7,2.1,,1187:CO:SNTL
2021-04-19,10.9,14.6,16.9,1.7,,1187:CO:SNTL
2021-04-20,11.3,15.2,18.1,3.0,,1187:CO:SNTL
2021-04-21,11.6,14.8,17.0,1.5,,1187:CO:SNTL
2021-04-22,12.0,14.4,17.3,2.4,,1187:CO:SNTL
2021-04-23,12.0,14.6,17.1,2.7,,1187:CO:SNTL
2021-04-24,12.5,16.5,18.7,2.3,,1187:CO:SNTL
2021-04-25,12.6,16.1,18.9,1.6,,1187:CO:SNTL
2021-04-26,13.0,15.3,17.8,1.0,,1187:CO:SNTL
2021-04-27,13.5,14.8,17.4,1.0,,1187:CO:SNTL
2021-04-28,13.9,15.3,17.8,2.5,,1187:CO:SNTL
2021-04-29,13.3,16.3,19.7,2.1,,1187:CO:SNTL
2021-04-30,13.6,17.0,19.5,3.9,,1187:CO:SNTL
2021-05-01,14.0,16.1,23.8,2.6,,1187:CO:SNTL
2021-05-02,14.6,19.3,27.2,3.3,,1187:CO:SNTL
2021-05-03,14.9,22.4,26.1,2.0,,1187:CO:SNTL
2021-05-04,16.1,22.3,26.9,5.6,,1187:CO:SNTL
2021-05-05,17.1,22.0,27.0,5.1,,1187:CO:SNTL
2021-05-06,17.5,22.0,27.6,4.3,,1187:CO:SNTL
2021-05-07,17.9,24.7,26.9,6.3,,1187:CO:SNTL
2021-05-08,20.9,26.8,29.7,6.8,,1187:CO:SNTL
2021-05-09,22.3,27.3,28.8,6.5,,1187:CO:SNTL
2021-05-10,23.1,25.6,29.1,8.1,,1187:CO:SNTL
2021-05-11,22.6,25.8,27.7,7.2,,1187:CO:SNTL
2021-05-12,22.4,24.9,28.1,7.8,,1187:CO:SNTL
2021-05-13,22.6,25.3,27.4,6.2,,1187:CO:SNTL
2021-05-14,22.9,25.7,27.9,5.9,,1187:CO:SNTL
2021-05-15,25.0,26.9,29.7,6.9,,1187:CO:SNTL
2021-05-16,25.1,27.5,30.8,12.9,,1187:CO:SNTL
2021-05-17,26.3,28.4,31.4,15.3,,1187:CO:SNTL
2021-05-18,25.7,28.6,31.2,14.4,,1187:CO:SNTL
2021-05-19,26.9,28.4,31.7,14.7,,1187:CO:SNTL
2021-05-20,26.8,28.1,31.4,14.2,,1187:CO:SNTL
2021-05-21,27.6,29.0,31.6,17.0,,1187:CO:SNTL
2021-05-22,28.0,27.2,31.3,15.4,,1187:CO:SNTL
2021-05-23,29.1,29.4,33.5,21.9,,1187:CO:SNTL
2021-05-24,28.3,28.9,31.3,16.8,,1187:CO:SNTL
2021-05-25,28.6,27.8,31.7,17.7,,1187:CO:SNTL
2021-05-26,28.6,28.6,31.2,18.8,,1187:CO:SNTL
2021-05-27,28.2,27.9,30.9,16.9,,1187:CO:SNTL
2021-05-28,27.9,27.6,31.3,19.8,,1187:CO:SNTL
2021-05-29,28.5,28.3,31.5,18.5,,1187:CO:SNTL
2021-05-30,28.0,28.0,31.1,15.9,,1187:CO:SNTL
2021-05-31,28.0,27.5,31.0,14.7,,1187:CO:SNTL
2021-06-01,27.7,28.1,31.3,15.6,,1187:CO:SNTL
2021-06-02,26.9,28.0,30.5,15.5,,1187:CO:SNTL
2021-06-03,26.6,28.2,31.4,17.4,,1187:CO:SNTL
2021-06-04,27.0,27.7,30.9,16.1,,1187:CO:SNTL
2021-06-05,25.5,27.6,31.3,16.3,,1187:CO:SNTL
2021-06-06,25.5,26.7,30.7,13.3,,1187:CO:SNTL
2021-06-07,24.5,25.4,29.1,11.0,,1187:CO:SNTL
2021-06-08,22.8,25.4,29.5,10.8,,1187:CO:SNTL
2021-06-09,20.6,24.9,29.4,9.6,,1187:CO:SNTL
2021-06-10,18.9,24.9,29.0,9.7,,1187:CO:SNTL
2021-06-11,18.1,24.3,29.0,9.2,,1187:CO:SNTL
2021-06-12,17.8,24.8,28.7,6.8,,1187:CO:SNTL
2021-06-13,17.3,23.7,28.2,8.7,,1187:CO:SNTL
2021-06-14,16.5,24.0,28.4,7.9,,1187:CO:SNTL
2021-06-15,15.7,22.9,27.8,6.7,,1187:CO:SNTL
2021-06-16,15.1,23.2,28.1,8.4,,1187:CO:SNTL
2021-06-17,15.1,22.4,27.7,6.7,,1187:CO:SNTL
2021-06-18,14.6,22.6,27.8,7.3,,1187:CO:SNTL
2021-06-19,14.4,21.9,27.5,7.6,,1187:CO:SNTL
2021-06-20,12.9,21.5,28.2,6.0,,1187:CO:SNTL
2021-06-21,13.2,22.4,27.7,7.0,,1187:CO:SNTL
2021-06-22,13.0,21.4,28.0,8.4,,1187:CO:SNTL
2021-06-23,12.7,21.0,26.8,7.8,,1187:CO:SNTL
2021-06-24,11.0,21.0,27.6,7.9,,1187:CO:SNTL
2021-06-25,23.9,21.6,27.4,7.3,,1187:CO:SNTL
2021-06-26,24.1,22.9,27.7,6.5,,1187:CO:SNTL
2021-06-27,28.4,23.7,28.4,5.5,,1187:CO:SNTL
2021-06-28,25.8,24.6,28.8,6.3,,1187:CO:SNTL
2021-06-29,25.0,23.7,28.0,6.3,,1187:CO:SNTL
2021-06-30,23.1,24.0,28.9,5.9,,1187:CO:SNTL
2021-07-01,22.4,24.0,27.7,5.0,,1187:CO:SNTL
2021-07-02,22.1,23.2,27.6,6.4,,1187:CO:SNTL
2021-07-03,20.0,23.4,28.4,6.3,,1187:CO:SNTL
2021-07-04,18.8,23.5,27.7,4.7,,1187:CO:SNTL
2021-07-05,17.5,23.2,26.9,5.5,,1187:CO:SNTL
2021-07-06,17.6,22.9,27.2,4.9,,1187:CO:SNTL
2021-07-07,17.0,22.6,27.7,5.8,,1187:CO:SNTL
2021-07-08,16.6,23.1,26.5,6.2,,1187:CO:SNTL
2021-07-09,15.7,22.6,26.5,6.7,,1187:CO:SNTL
2021-07-10,15.0,22.3,26.7,7.1,,1187:CO:SNTL
2021-07-11,14.5,22.6,27.2,5.5,,1187:CO:SNTL
2021-07-12,14.1,21.0,27.2,6.3,,1187:CO:SNTL
2021-07-13,13.2,21.6,26.1,5.2,,1187:CO:SNTL
2021-07-14,12.7,21.5,26.5,5.5,,1187:CO:SNTL
2021-07-15,16.9,21.1,25.7,7.3,,1187:CO:SNTL
2021-07-16,17.6,20.9,25.7,6.7,,1187:CO:SNTL
2021-07-17,16.6,21.2,25.6,5.0,,1187:CO:SNTL
2021-07-18,15.7,20.3,25.9,6.5,,1187:CO:SNTL
2021-07-19,14.5,19.9,26.1,4.6,,1187:CO:SNTL
2021-07-20,13.8,21.2,26.2,6.3,,1187:CO:SNTL
2021-07-21,13.6,20.5,26.4,4.5,,1187:CO:SNTL
2021-07-22,12.9,19.5,25.8,6.3,,1187:CO:SNTL
2021-07-23,12.3,19.2,26.0,4.5,,1187:CO:SNTL
2021-07-24,17.0,19.3,25.6,5.2,,1187:CO:SNTL
2021-07-25,16.6,18.9,25.4,6.9,,1187:CO:SNTL
2021-07-26,15.5,19.6,25.0,5.1,,1187:CO:SNTL
2021-07-27,14.3,19.0,25.7,4.9,,1187:CO:SNTL
2021-07-28,13.1,19.1,24.6,6.3,,1187:CO:SNTL
2021-07-29,12.2,19.3,25.3,6.6,,1187:CO:SNTL
2021-07-30,12.1,19.6,24.7,4.9,,1187:CO:SNTL
2021-07-31,15.6,18.1,25.3,4.1,,1187:CO:SNTL
2021-08-01,24.8,18.9,24.7,4.9,,1187:CO:SNTL
2021-08-02,23.1,21.4,24.8,4.6,,1187:CO:SNTL
2021-08-03,24.2,21.1,25.1,5.3,,1187:CO:SNTL
2021-08-04,,,,,,1187:CO:SNTL
2021-08-05,32.8,26.2,27.8,6.1,,1187:CO:SNTL
2021-08-06,30.6,24.4,27.5,8.1,,1187:CO:SNTL
2021-08-07,28.9,24.3,28.8,6.4,,1187:CO:SNTL
2021-08-08,27.6,23.9,27.8,7.4,,1187:CO:SNTL
2021-08-09,25.6,24.6,27.6,8.5,,1187:CO:SNTL
2021-08-10,23.5,24.2,28.4,6.9,,1187:CO:SNTL
2021-08-11,22.0,23.1,29.0,4.8,,1187:CO:SNTL
2021-08-12,20.6,23.2,27.3,6.5,,1187:CO:SNTL
2021-08-13,19.0,22.0,27.2,7.8,,1187:CO:SNTL
2021-08-14,20.1,22.5,28.3,4.8,,1187:CO:SNTL
2021-08-15,19.4,22.0,28.0,4.9,,1187:CO:SNTL
2021-08-16,18.5,21.9,26.4,7.3,,1187:CO:SNTL
2021-08-17,17.6,21.6,27.3,6.1,,1187:CO:SNTL
2021-08-18,16.9,20.8,26.5,5.9,,1187:CO:SNTL
2021-08-19,18.8,21.5,25.4,7.1,,1187:CO:SNTL
2021-08-20,30.1,21.0,26.2,4.9,,1187:CO:SNTL
2021-08-21,30.4,22.5,26.8,7.3,,1187:CO:SNTL
2021-08-22,29.8,22.5,26.8,7.3,,1187:CO:SNTL
2021-08-23,28.1,22.2,27.4,6.5,,1187:CO:SNTL
2021-08-24,27.2,22.4,25.6,7.2,,1187:CO:SNTL
2021-08-25,25.0,22.6,26.1,7.4,,1187:CO:SNTL
2021-08-26,23.0,21.9,27.6,4.0,,1187:CO:SNTL
2021-08-27,22.2,21.4,27.5,4.2,,1187:CO:SNTL
2021-08-28,21.6,21.2,25.8,5.5,,1187:CO:SNTL
2021-08-29,20.2,21.6,27.4,4.8,,1187:CO:SNTL
2021-08-30,18.8,22.0,26.9,6.5,,1187:CO:SNTL
2021-08-31,17.6,21.4,27.2,4.5,,1187:CO:SNTL
2021-09-01,16.8,21.0,25.3,6.3,,1187:CO:SNTL
2021-09-02,17.7,20.3,26.0,5.3,,1187:CO:SNTL
2021-09-03,26.4,20.0,26.3,4.6,,1187:CO:SNTL
2021-09-04,28.0,20.2,24.4,6.9,,1187:CO:SNTL
2021-09-05,27.0,20.6,25.8,6.1,,1187:CO:SNTL
2021-09-06,25.2,20.8,26.8,3.6,,1187:CO:SNTL
2021-09-07,22.6,19.6,23.7,7.2,,1187:CO:SNTL
2021-09-08,21.4,19.7,26.1,5.3,,1187:CO:SNTL
2021-09-09,19.9,19.8,26.4,3.4,,1187:CO:SNTL
2021-09-10,18.9,19.2,25.1,6.3,,1187:CO:SNTL
2021-09-11,17.4,19.9,25.6,6.4,,1187:CO:SNTL
2021-09-12,16.4,18.8,25.2,3.4,,1187:CO:SNTL
2021-09-13,16.0,19.6,24.1,6.3,,1187:CO:SNTL
2021-09-14,15.2,19.0,24.7,6.2,,1187:CO:SNTL
2021-09-15,15.0,19.7,24.8,6.5,,1187:CO:SNTL
2021-09-16,13.8,19.0,23.5,6.3,,1187:CO:SNTL
2021-09-17,13.2,18.2,24.9,3.9,,1187:CO:SNTL
2021-09-18,12.2,17.6,25.2,3.2,,1187:CO:SNTL
2021-09-19,11.9,18.3,22.2,6.4,,1187:CO:SNTL
2021-09-20,10.9,17.6,23.9,4.2,,1187:CO:SNTL
2021-09-21,22.8,17.6,22.7,4.0,,1187:CO:SNTL
2021-09-22,23.0,17.5,24.1,6.0,,1187:CO:SNTL
2021-09-23,22.2,17.0,22.4,3.1,,1187:CO:SNTL
2021-09-24,21.7,17.5,23.0,5.5,,1187:CO:SNTL
2021-09-25,19.9,17.5,23.8,5.5,,1187:CO:SNTL
2021-09-26,18.6,18.0,24.3,6.7,,1187:CO:SNTL
2021-09-27,17.5,17.9,23.2,1.7,,1187:CO:SNTL
2021-09-28,16.3,17.6,24.6,4.2,,1187:CO:SNTL
2021-09-29,22.8,17.6,22.9,4.4,,1187:CO:SNTL
2021-09-30,26.7,18.1,23.1,3.1,,1187:CO:SNTL
2021-10-01,26.0,16.1,21.9,2.7,,1187:CO:SNTL
2021-10-02,26.5,16.9,23.8,5.6,,1187:CO:SNTL
2021-10-03,25.8,16.1,24.1,6.2,,1187:CO:SNTL
2021-10-04,25.4,17.7,23.2,1.8,,1187:CO:SNTL
2021-10-05,24.6,18.4,23.7,4.7,,1187:CO:SNTL
2021-10-06,23.8,17.7,22.2,3.2,,1187:CO:SNTL
2021-10-07,22.9,16.8,23.4,6.0,,1187:CO:SNTL
2021-10-08,22.4,18.4,23.1,3.0,,1187:CO:SNTL
2021-10-09,22.0,16.6,24.0,4.4,,1187:CO:SNTL
2021-10-10,26.5,17.4,22.0,2.7,,1187:CO:SNTL
2021-10-11,27.0,18.0,22.3,1.4,,1187:CO:SNTL
2021-10-12,26.6,16.6,24.0,2.4,,1187:CO:SNTL
2021-10-13,27.3,16.3,23.1,5.7,,1187:CO:SNTL
2021-10-14,27.4,16.7,22.3,2.5,,1187:CO:SNTL
2021-10-15,27.8,16.9,22.9,6.1,,1187:CO:SNTL
2021-10-16,28.1,16.4,24.3,4.7,,1187:CO:SNTL
2021-10-17,28.0,16.7,24.3,5.2,,1187:CO:SNTL
2021-10-18,28.4,18.5,22.2,2.3,,1187:CO:SNTL
2021-10-19,28.7,18.3,23.2,1.8,,1187:CO:SNTL
2021-10-20,28.8,18.1,21.7,1.5,,1187:CO:SNTL
2021-10-21,28.4,18.4,21.4,2.0,,1187:CO:SNTL
